Label,Email
ham, may sounds better actually.  let's try the first week.
ham, 561213  broker has the term the 28-31   thanks
spam, The address to pick it up is : http://www.groupvbs.com/cards/viewcard.asp?cardid=4F1VXy37PQ517  This card was sent from Group VBS at wwww.groupvbs.com
ham," Gents,  I have created and populated the due diligence folders in Livelink for the  1999 Peakers.  Attached are the slimmed-down indexes of the documents that  were moved.  We'll need to go through these documents to find the redactions.  JLH "
ham, Can you please shut this counterparty down for weather.  Thanks!
ham, Thanks Bob. I would love a copy of the memo.   Elizabeth
ham,"X-Origin: Kaminski-V X-FileName: vkamins.nsf  Anita,  The first presentation.  Vince"
spam,"X-FileName: jdasovic.nsf  REMINDER: Meeting, Monday, April 16, 2001 4:00 PM (EST); 3:00 PM (CST) Bracewell and Patterson 2000 K Street, NW Suite 500 Washington, DC  Call in number for those not in DC:  800-713-8600 Code 6261  "
ham," Please review to approve for submission to NRG.	     Thanks"
ham, Is it time to go home yet?  I still haven't finished my accomplishments.  Robin
spam, http://www.ferc.fed.us/public/pipecomp.htm
ham, Let's chat about CNG retail storage on Monday
ham," ABB is asking for its original of the facility agreement.  In fact, I need to  get originals of the ABB and GE facility agreements to ABB and GE.  When can  I get those docs?  Thanks,  Kay"
ham, Here is ENA's peaker comp analysis. Ben 
ham," Jeremy, I have added two curves in Publ Names:  WY/WELLHEAD and WY/MKTZONE.  They are  in curveview.  Please add them to Tagg.  Call me if you have any questions.   Thanks. DG    3-9573"
ham, take the cilco 44K from 0003 PL
ham,"X-FileName: rsander.nsf  I have already given Andy my input. If you have comments , please call Andy  before 1:00pm today."
spam, Get Connected with e-Statements.  Sign up for Electronic Statements from Enron Federal Credit Union by November 15 to be entered into a contest to win a Palm Vx!  Log on to www.enronfcu.com to apply or for more information.
spam,       Can you spot what's wrong with this picture? Look closely. It may take you a minute. http://secure.falcon-networks.com/~culprit/whatswrong.html
ham," (20) If and when a new RTO begins operation, seek to provide Scheduling  Services [term used correctly?] and to satisfy required RTO rules and  protocols in accordance with RTO requirements. "
ham," Click-  View, Show, and Horizontal Scroll Bar, to enable scroll bar on  database view."
ham,Session 3:  The Credit Support Annex and Paragraph 13
ham,    - 10_16_01LO.xls 
ham,"  Mr. McConnell,  So how are things going at the new job?  Let me know when a good time would be to get together for lunch.  Look forward to visiting soon  Ron 713-230-7474"
ham, Can you recall if the trades (west desk) were swaps or puts?  SS  ps  I'm still trying to resolve
ham,"X-Origin: ZUFFERLI-J X-FileName: john zufferli 6-26-02.PST  you can increase the direct sale to include Dec 31, 2001  Thank you   John Zufferli"
ham," Don't forget to drop the software box back to me.. I need to install my printer.  	Also, the roadrunner e-mail address seems to have disappeared off of my mainframe.. do you now why and do I have to re-install or talk to roadrunner.   Thanks, BT "
ham, Chris--Here is what I was given as the final version of Exhibit 1 to the 12/99 Energy Purchase Agreement.         Doug Kinney Ph:  703-561-6339 Fax:  703-561-7317   - GAS PURCHASE AGMT EXH 1 REV                     1-13-1.xls
ham,"X-Folder: \Tanya_Jones_Dec2000\Notes Folders\All documents X-Origin: JONES-T X-FileName: tjones.nsf  I am going to have to leave a skooch early on Friday, at 4 pm."
ham," Sally, As discussed, attached is the resume for Jennifer Johnson.  She is available  to work from May 10 through August 31.  I have also sent her resume to EBS.   Thank you very much for your assistance in this matter.  Roger "
ham," Steve,  Thanks a lot.  Vince"
spam,X-Folder: \Mike_Carson_Dec2000\Notes Folders\Discussion threads X-Origin: Carson-M X-FileName: mcarson2.nsf  Check out the photos page:  http://www.mullethead.com/
ham, Here are the customer's comments to the standard outgoing Bridgeline Holdings  gty for BGML.  Please review and let me know.  thanks brant   
ham, I need someone assigned to assist in amending this agreement.  Most of the  work is done.  Please let me know ASAP.
ham," Jason,    I have forwarded your resume with my commentary to Philippe Bibi, CEO of  Enron Networks and Robert Jones, VP of HR for ENW.  You have an impressive  resume and I hope you get a good response from Enron.  Best of luck,  Mike McConnell"
ham, I have the distinct impression that you're glad this has been finalized....
spam," STEVE KEAN     		 Executive Committee Weekly Meeting Date:  Monday, January 29 Time:  11:00 a.m. (CDT) Location: 50th Floor Boardroom   Yes, I will attend in person ___X____    "
ham,    Please see attached memo  - IPOemail.doc
ham,"X-Origin: DASOVICH-J X-FileName: jdasovic.nsf  Mark, please see the attached memo on Cable regulation.  Please let me know  if you have any questions or follow up concerns.  "
ham, Please see attached
ham," Chris, We paid parking fees to Iroquois in two months:  May 1999 $1,934.42 June 1999 $1,872.02 Total  $3,806.44  Let me know if you need anything else.   Chris"
ham, Hey woman!  When do you go north?  I'm looking at taking you out for a free  meal the second week of Augy.  I off next week and you know where I'll be.
ham,X-bcc:  X-Folder: \Sara_Shackleton_Dec2000_June2001_2\Notes Folders\Sent X-Origin: SHACKLETON-S X-FileName: sshackle.nsf  Maria and Steve:  Attached are blacklines of the two forwards.  Sorry for the delay.  I'll call  Clint and we'll try to call.  Sara 
spam,"X-Origin: KEAN-S X-FileName: skean.nsf  Check out the poll at this URL regarding how folks feel about rate increases.  Best, Jeff  http://www.sfgate.com/cgi-bin/article.cgi?file=/chronicle/archive/2001/03/21/M N114450.DTL"
ham, just emailed the letter.  jeff
ham," Thanks so much for your help, Veronica."
ham,"  Under section four it shows where we cashed Account 6&7 to pay Mary.  It  shows entire balance but we only paid out $40,000.   Next question, we moved the money out of Dad's IRA's prior to death,  so we do not have to show this right. "
ham, i booked my flight home on june 30th.  i arrive that afternoon and leave to houston on the 7th.  so have the frig packed with food and beer and be ready to golf.  looking foward to getting home.  love matt
ham, yes
ham," Please see the attached new book request for the NG-Price book.  John Arnold  is now trading crude on EOL and they are booking to NG-Price.  Of course, we  have to have this today.    Thank you,  Errol"
spam," EFF_DT PORTFOLIO_ID DOWN95 12/18/00 MANAGEMENT-CRD 0 12/18/00 MANAGEMENT-GAS 3,078,639. 12/18/00 MANAGEMENT-PWR 343,266. 12/18/00 AGG-MANAGEMENT 3,253,982."
ham,SK - I've printed this out and have it in a folder.  mm  As requested: 
ham," David,  Attached are the Sofregaz US Inc. contracts.  Thanks for your help on  this.    - compare02.doc - Exhfaffl.doc "
ham," Gregg,   I had a couple of minor changes to the Reimbursement Agreement.  Attached is  a redlined version which shows my changes.  Stacy "
ham, i think i am driving.  i am going to leave fri afternoon.
ham,"X-Origin: Germany-C X-FileName: cgerman.nsf  Brenda, Vickie is our new Tenn transport person.  Please give her our most recent set  of Tenn invoices to look at.  Thanks."
ham," Houston Ship Channel:  MS buys from Enron, Enron buys from Sempra, Sempra buys from MS the following:  Jan03 - Mar 03, LD-.04, 10,000/day Apr03 - Oct03, LD+.03, 25,000/day Nov03 - Dec03, LD-.04, 5,000/day"
ham,"X-FileName: tjones.nsf  Ammendments are highlighted in red.  Please see attached.    Regards,  Aparna Rajaram ext. 5-4563"
ham," Brent - I didn't work on the deal but I think it was a deal we did with a  Florida company, maybe Florida Power likely in 96.  Melissa Murphy or Kim  Theriot may be able to help locate.  Let me know if I can do anythin else."
ham," FYI:  split effective for stockholders as of 7/23/99; 2 for 1; as I write  this stock dropping.  Your analysis, Doctor?  SS"
ham," Barbara,  Will this be at 4:00 PM on Monday?  Sally has meeting w/ Louise Kitchen from  3:30 to 4:30, so she will probably be 30 mins late to Jeff's meeting.  Patti"
spam, http://www.pbs.org/newshour/bb/cyberspace/jan-june00/silicon_valley_5-10.htm   
ham, Thanks 
ham, I really appreciate your help!
ham,"X-FileName: jdasovic.nsf  Apologies. Didn't have access to my computer and didn't see the note.   Steffes filled me in. If there's anything you need, don't hesitate.  Best,  Jeff"
ham,"CALENDAR ENTRY:	APPOINTMENT  Description: 	Dr. Burbridge Leave at 10:00 for 10:30 appt.  Date:		2/13/2001 Time:		10:00 AM - 11:30 AM (Central Standard Time)  Chairperson:	Outlook Migration Team  Detailed Description:"
spam, http://www.puc-rio.br/marco.ind/ro-links.html
ham," With this revision, one of the Traders would rotate onto relief for a month  at the time.  Monday through Friday unless shift coverage becomes necessary.   Also, this shift would require five Traders at all times.      "
ham," Bob:   I have not met with them in a long time, and do not plan to anymore.   Thanks."
ham, that is amazing
ham, please add Stephanie McGinnis to the email.  it should be   John Powell Debbie Brackett Stephanie McGinnis 
ham, Mike  Can you live with the gas position reports.  John
ham," Dear Chris,  If possible, please send me your hotmail or yahoo address so that I can add you to my instant messenger list.  Thanks,  VA"
ham," when time permits, please give me a call re city of cartersville  thanks  Debra Perlingiere Enron North America Corp. Legal Department 1400 Smith Street, EB 3885 Houston, Texas 77002 dperlin@enron.com Phone 713-853-7658 Fax  713-646-3490"
ham,X-bcc:  X-Folder: \Sally_Beck_Nov2001\Notes Folders\Discussion threads X-Origin: BECK-S X-FileName: sbeck.nsf  Attached please find the daily log as of 12/29/00.  If you have any questions  or comments please advise.      Nancy  
ham, I am supposed to hook up Monday with the guys from Home Entertainment to review the requirements for the sound / projector system.  We will hopefully do a sight visit early next week.
ham, I also need to talk to you about EGS targets for 2002 today.  Thanks
ham,  - MVC-016S.JPG  - MVC-012S.JPG  - MVC-013S.JPG  - MVC-014S.JPG  - MVC-015S.JPG  - MVC-011S.JPG
ham," Imad,  Just wanted to let you know that I passed your resume on to the desk  director.   Mat "
ham, Thank you for renewing and for the nice compliment.
ham," Did Jeff figure out finally that they stopped taping for the show ""Survivor""  a few months ago?"
ham,Overview of Enron North America Operations
ham," by the way, i really like that tomato ketchup cd.  it is really cool.  thanks for letting me listen to it.  "
ham,"CALENDAR ENTRY:	APPOINTMENT  Description: 	Ava-Vacation  Date:		2/14/2001 Time:		5:00 PM - 6:00 PM (Central Standard Time)  Chairperson:	Outlook Migration Team  Detailed Description:"
ham," Would you like us to move the ""Ermis"" piece of the transport model to Frank's book this month or wait until Dec?  Kam   ps.  Monte will start running your model before he calc's for the day on Monday.  Thanks  Kam"
ham, Thank you for your request. You will be notified by email when your request  has been processed. You can check the progress of your request by clicking  http://itcapps.corp.enron.com/srrs/auth/emailLink.asp?ID=000000000030519&Page= MyReq.   
ham,X-Folder: \Chris_Germany_Dec2000\Notes Folders\Sent X-Origin: Germany-C X-FileName: cgerman.nsf  CNG has new commodity rates effective 11/1/2000  New  Old $.0973  $.0462  Fuel remains unchanged at 2.28%. 
ham, Paul:  Great news!  Were there any difficult questions raised by the SFA?  Mark
ham,X-FileName: esaibi (Non-Privileged).pst  Enjoy!  - 20011203ERCOT_LOAD.XLS   - 20011203ERCOT_FLOW.XLS 
ham," Dave Delaney has asked that we accelerate our look at space alternatives in  Mexico City.  If you assume that you and Jaime and (perhaps) one person from  EBS remain there, what do you think the cost is (or when can you let me  know)?"
ham, here it is.    
ham," So, after last Wednseday's Espeak with Danny, what is the future of the  pipelines?   mcs"
ham," I will be on vacation through Tuesday, March 12."
ham, Forgot to ask you to let me know when you get the message!  SRS
ham," Louise - If you are back in Houston I'd like to get together and discuss the  credit derivatives project.  Otherwise, maybe we can chat by phone?  Mark"
ham, This deal relates to Geens Bayou only.  D
ham," Sorry, but no."
ham," This is what we did for Reliant. If you need a map, you can just delete  Reliant's assets and add Cinergy's. Thanks."
ham," 461136 mike broker has 25 mw, we have 50"
ham," 68 dth's.     Chris_Germany@enron.com on 01/25/2000 11:08:59 AM Please respond to Chris_Germany@enron.com   To: Heidi Boyd/CES/ColumbiaGas@COLUMBIAGAS cc:  Subject: Re: NYSEG - 1/26    I'm forgot, what do you need at Tenn O&R for tomorrow?  "
ham, Or are you still swamped from being out of the office.
ham, CACT NG sheets for Monday
ham, Attached is a draft of a swaption based upon the term sheet reviewed the  other day.  Elizabeth has not reviewed yet and I still have some lingering  questions.  ss 
